fluid_temp,air_umidity,dm3_gas
18.155,99.9,0.005
22.189999999999998,78.4,0.0
22.125,68.2,0.0
23.905,82.9,0.005
20.285,94.8,0.0
20.03,86.7,0.0
16.69,93.9,0.0
23.0,71.9,0.0
19.25,68.05000000000001,0.0
15.69,66.5,0.0
20.28,49.9,0.005
21.45,72.38,0.0
20.14,72.75,0.0025
18.155,99.9,0.005
19.560000000000002,73.5,0.0
17.28,93.6,0.0
14.5,76.3,0.0
18.31,92.6,0.0
19.815,75.0,0.0
22.439999999999998,64.8,0.005
15.19,80.9,0.0
20.5025,60.1,0.0
22.94,77.4,0.0
16.75,85.3,0.0
20.405,89.5,0.0
14.38,95.4,0.0
21.88,74.3,0.0
21.94,72.2,0.0
22.595,50.6,0.0
18.314999999999998,69.6,0.0
23.09,73.5,0.0
22.5,88.3,0.0
22.465,62.1,0.0
22.5,61.6,0.0
20.94,79.5,0.0
16.75,85.4,0.0
16.78,81.7,0.0
19.25,73.8,0.0
21.625,79.1,0.005
20.66,69.2,0.0
16.75,94.9,0.0
16.0,90.0,0.0
23.905,82.9,0.005
23.375,66.9,0.0
24.06,69.0,0.005
24.13,81.4,0.0
17.185,84.4,0.0
24.13,81.4,0.005
14.88,88.1,0.0
22.535,70.4,0.0
22.78,76.9,0.0
24.06,69.0,0.005
17.44,99.9,0.005
22.655,77.1,0.0
24.13,81.4,0.005
22.03,82.9,0.0025
17.81,69.7,0.0
17.81,93.4,0.0
19.47,66.4,0.0
22.595,65.0,0.0
20.845,79.6,0.0
20.75,79.1,0.0
15.12,81.6,0.0
23.28,69.5,0.0
20.675,75.0,0.005
19.0,80.5,0.0
21.33,81.0,0.0
22.25,76.1,0.0
18.563333333333336,81.66666666666667,0.0
18.28,71.7,0.0
-15.85,66.5,0.0
18.5,72.9,0.0
19.69,51.5,0.0
23.565,83.6,0.0
23.375,66.0,0.0
14.94,90.0,0.0
23.28,79.5,0.0
23.125,74.2,0.0
15.06,91.7,0.0
19.5,58.8,0.0
22.44,66.1,0.0
14.62,69.6,0.0
22.465,73.2,0.0
22.13,69.2,0.0
22.285,78.4,0.0
21.94,75.1,0.0
20.0425,72.45,0.0
16.06,92.7,0.0
17.22,88.5,0.0
17.88,71.6,0.0
17.59,99.9,0.0
20.845,79.6,0.005
16.97,82.2,0.0
23.22,83.3,0.0
24.155,87.9,0.0
23.03,79.6,0.0
17.41,99.9,0.0
21.905,73.2,0.0
21.655,83.2,0.005
19.155,73.9,0.0
22.794999999999998,83.9,0.0
23.25,68.8,0.0
21.586000000000002,60.739999999999995,0.0
21.655,77.4,0.0
15.62,90.5,0.0
-52.72,54.4,0.0
23.515,81.3,0.0025
-29.919999999999998,79.56666666666668,0.0
20.12,77.3,0.0
22.47,61.3,0.0
22.63,58.7,0.0
16.75,77.3,0.0
21.97,69.2,0.0
22.285,73.2,0.0
18.81,69.7,0.0
22.125,61.7,0.0
15.219999999999999,57.8,0.0
23.785,99.9,0.0
18.78,83.7,0.0
24.095,72.1,0.0
19.5,73.8,0.0
21.8475,62.4,0.0
24.095,72.1,0.005
24.125,69.4,0.0
24.095,64.0,0.005
19.12,69.9,0.0
23.405,61.3,0.0
21.75,88.7,0.005
20.586666666666666,77.26666666666667,0.0
24.125,69.4,0.005
22.5325,64.94999999999999,0.0025
23.875,77.1,0.0
23.22,68.3,0.0025
23.905,81.1,0.005
24.125,69.4,0.005
21.75,88.7,0.005
14.75,94.3,0.0
17.53,92.5,0.0
23.375,68.5,0.0
18.34,81.7,0.0
20.885,71.33333333333333,0.0
24.155,92.8,0.0
20.798,74.22,0.004
24.015,83.05,0.0025
14.12,97.5,0.0
14.25,97.0,0.0
23.75,83.7,0.005
18.88,80.5,0.01
23.5,86.4,0.0
21.353333333333335,71.46666666666665,0.0
-52.72,53.9,0.0
14.12,95.3,0.0
21.71,82.6,0.005
17.19,86.9,0.0
22.439999999999998,70.2,0.0
15.12,79.4,0.0
15.88,92.0,0.0
18.28,76.6,0.0
21.18,48.9,0.0
21.265,40.3,0.0
15.62,87.0,0.0
21.6,88.7,0.0
19.128,88.84,0.002
15.38,89.6,0.0
15.685,90.25,0.0
22.560000000000002,63.5,0.0
23.47,82.9,0.0
17.185,75.9,0.0
23.375,73.8,0.0
17.0,78.6,0.005
20.0,65.5,0.0
20.531666666666666,84.63333333333333,0.0
23.065,85.3,0.0
20.185000000000002,80.4,0.0
21.543333333333333,88.26666666666667,0.006666666666666667
-52.875,51.4,0.005
20.22,53.8,0.0
20.22,74.0,0.0
-14.719999999999999,78.2,0.0
18.75,90.2,0.0
17.155,81.8,0.0
19.53,63.2,0.0
22.91,91.8,0.005
22.155,79.1,0.005
23.155,74.4,0.0
23.935000000000002,97.4,0.0
16.5,82.2,0.0
16.81,89.9,0.0
22.535,78.5,0.0
18.22,74.6,0.0
-52.72,72.8,0.0
15.12,80.3,0.0
22.939999999999998,65.9,0.0
14.94,85.1,0.0
19.69,77.9,0.0
21.29,77.3,0.0
23.405,76.5,0.0
16.785,83.1,0.0
14.88,84.7,0.0
21.47,65.0,0.0
23.345,54.6,0.0
23.845,79.6,0.0
17.0,83.6,0.0
19.7025,78.9,0.0025
22.405,76.7,0.0
17.72,92.2,0.0
23.235,73.05000000000001,0.0
22.125,99.9,0.005
23.935000000000002,62.7,0.005
21.3275,68.85,0.0
20.916666666666668,70.10000000000001,0.006666666666666667
22.61,69.69999999999999,0.0
20.81,70.0,0.0
14.94,80.3,0.0
17.94,69.1,0.0
17.0,83.6,0.005
15.0,85.0,0.0
23.185000000000002,70.2,0.0
22.362499999999997,66.4,0.0
15.06,76.0,0.0
21.905,76.6,0.0
18.81,79.5,0.0
19.59,57.4,0.0
18.44,74.9,0.0
23.435,68.3,0.0
18.155,99.9,0.0
23.595,72.1,0.0
22.064999999999998,74.1,0.0
22.189999999999998,75.5,0.0
21.84,84.6,0.0
22.125,63.6,0.0
18.39,79.45,0.0
17.59,99.9,0.005
16.69,93.7,0.0
15.69,65.3,0.0
21.72,54.5,0.0
23.0,73.6,0.0
21.515,54.2,0.0
22.97,74.5,0.0
15.5,72.4,0.0
22.905,65.1,0.005
19.560000000000002,79.1,0.0
17.315,91.0,0.0
18.31,91.7,0.0
14.56,56.6,0.0
19.815,74.1,0.0
22.405,60.4,0.0
20.345,38.9,0.0
22.94,75.0,0.0
17.03,80.8,0.0
20.405,87.5,0.0
21.94,70.0,0.0
21.88,76.1,0.0
18.314999999999998,63.1,0.0
22.595,45.7,0.0
17.315,91.0,0.005
23.09,73.5,0.0
22.465,64.5,0.0
22.535,60.2,0.0
23.28,63.7,0.0
17.60333333333333,79.3,0.0
16.78,80.6,0.0
16.75,77.7,0.0
21.625,79.1,0.0
20.66,65.5,0.0
15.94,68.8,0.0
16.0,89.7,0.0
23.7175,66.1,0.0
24.13,79.4,0.0
14.88,87.5,0.0
16.965,68.7,0.005
22.78,76.1,0.0
22.655,74.8,0.0
22.78,76.1,0.005
21.42,80.94999999999999,0.0
23.875,74.8,0.0
19.47,67.4,0.0
22.595,63.7,0.0
20.75,76.0,0.0
22.78,76.1,0.005
-52.905,57.3,0.0
22.655,74.8,0.005
15.12,80.2,0.0
22.5325,73.30000000000001,0.0
23.314999999999998,67.4,0.0
17.345,92.7,0.0
19.0,76.8,0.0
17.44,63.1,0.0
21.29,84.1,0.0025
15.12,93.8,0.0
22.25,77.4,0.0
15.38,89.0,0.0
20.155,77.8,0.0
-15.85,63.349999999999994,0.0
20.990000000000002,93.5,0.0
18.5,67.0,0.0
22.22,65.3,0.0
14.94,89.2,0.0
23.28,77.7,0.0
23.125,73.9,0.0
15.06,92.1,0.0
17.81,68.1,0.0
20.873333333333335,73.60000000000001,0.0
14.62,64.7,0.0
21.59,77.5,0.0
20.713333333333335,68.53333333333335,0.0
22.285,76.9,0.0
21.905,73.5,0.0
20.465,64.5,0.0
19.62,78.9,0.0
16.06,91.7,0.0
18.81,80.9,0.01
19.25,73.5,0.0
-52.94,58.6,0.0
20.875,87.3,0.0
16.965,77.6,0.005
20.875,87.3,0.005
16.97,81.5,0.0
21.363333333333333,85.73333333333333,0.0016666666666666668
23.22,81.3,0.0
22.25,87.8,0.0
20.875,87.3,0.005
18.81,81.4,0.01
23.0,79.9,0.0
21.94,70.5,0.0
21.16,81.8,0.0
21.655,81.8,0.0
23.435,88.8,0.0
19.58,59.03333333333333,0.0
21.0775,66.85,0.0025
18.81,71.5,0.0
15.62,85.5,0.0
17.215,72.44999999999999,0.0
-14.7975,65.4,0.0
-52.69,81.5,0.0
22.47,59.3,0.0
19.913333333333334,74.7,0.0033333333333333335
18.81,81.3,0.01
17.0,88.3,0.0
19.6725,63.800000000000004,0.0
19.125,70.0,0.005
21.97,71.7,0.0
22.125,62.0,0.0
15.44,54.1,0.0
23.785,99.9,0.0
18.78,82.4,0.0
19.6,59.4,0.0
24.095,60.7,0.0
24.125,67.7,0.0
17.44,95.2,0.0
21.75,88.2,0.0
23.405,59.6,0.0
17.38,74.7,0.0
23.875,74.3,0.0
22.345,71.1,0.0
14.75,93.9,0.0
18.375,82.6,0.0
23.375,64.7,0.0
23.345,66.9,0.0
19.314999999999998,68.3,0.0
18.34,79.6,0.0
19.238,78.98,0.0
21.71,83.1,0.0
23.75,83.9,0.0
23.5,84.8,0.0
22.375,66.1,0.0
14.12,95.5,0.0
22.439999999999998,68.2,0.0
15.12,72.1,0.0
16.88,87.1,0.0
15.81,91.9,0.0
18.28,74.3,0.0
21.18,46.5,0.0
21.265,38.7,0.0
15.62,85.7,0.0
18.47,77.8,0.0
15.38,93.3,0.0
15.38,88.9,0.0
14.69,97.9,0.0
22.560000000000002,59.6,0.0
23.47,83.3,0.0
21.6,85.5,0.005
23.375,79.8,0.0
21.06,75.0,0.0033333333333333335
14.5,96.2,0.0
19.125,82.8,0.0
13.88,98.0,0.0
18.81,81.5,0.01
15.5,68.8,0.0
20.939999999999998,99.9,0.0
-52.875,50.4,0.0
20.22,64.75,0.0
19.06,69.0,0.0
23.405,75.2,0.0
-28.98,83.03333333333333,0.0
17.155,78.7,0.0
19.53,61.9,0.0
23.155,72.2,0.0
23.965,94.6,0.0
20.5,69.53333333333333,0.0
23.905,81.2,0.005
18.22,69.7,0.0
-52.72,68.4,0.0
15.12,76.8,0.0
21.126666666666665,73.38333333333334,0.0016666666666666668
19.31,76.4,0.0
20.86,79.0,0.0
19.715,73.9,0.0
22.765,71.55000000000001,0.0
20.345,75.5,0.005
23.345,52.4,0.0
17.81,89.7,0.0
23.845,79.2,0.0
22.47,78.85,0.0
21.69,77.2,0.0
21.44666666666667,87.03333333333335,0.0016666666666666668
23.595,62.4,0.0
19.060000000000002,71.2,0.0
23.189999999999998,63.7,0.0
22.064999999999998,70.5,0.0
14.88,82.1,0.0
20.81,69.1,0.0
14.94,78.0,0.0
14.94,76.6,0.0
19.503333333333334,94.60000000000001,0.0
21.8925,73.55000000000001,0.0
23.185000000000002,70.6,0.0
22.63,67.0,0.0
21.689999999999998,85.4,0.005
21.94,71.8,0.0
18.81,80.5,0.01
18.81,77.6,0.0
19.59,56.1,0.0
17.59,99.9,0.0
19.19,73.2,0.0
18.44,70.2,0.0
23.435,64.6,0.0
17.53,80.8,0.0
18.155,99.9,0.0
23.595,66.7,0.0
20.669999999999998,66.33333333333333,0.0
22.189999999999998,73.9,0.0
22.125,64.1,0.0
16.75,73.1,0.0
20.03,85.6,0.0
16.155,78.65,0.0
20.5,69.3,0.0
22.97,73.3,0.0
20.312,53.52,0.0
22.905,60.3,0.005
19.560000000000002,78.7,0.0
15.79,70.93333333333334,0.0
19.48,69.03333333333333,0.0033333333333333335
22.41,59.5,0.0
15.19,79.0,0.0
20.345,40.0,0.0
22.94,72.8,0.0
17.03,79.0,0.0
21.94,68.8,0.0
20.1125,68.0,0.0
22.595,46.1,0.0
17.44,99.9,0.0
23.09,71.3,0.0
22.5,85.2,0.0
22.465,64.0,0.0
22.535,63.1,0.0
16.75,82.1,0.0
16.75,74.0,0.0
16.78,78.4,0.0
16.965,67.1,0.0
20.66,63.9,0.0
16.75,95.1,0.0
21.625,79.9,0.005
16.0,91.3,0.0
24.06,66.7,0.0
23.375,61.9,0.0
24.13,77.9,0.0
17.185,72.1,0.0
14.88,86.7,0.0
22.53,67.4,0.0
22.78,74.2,0.0
20.185000000000002,86.0,0.0
23.84,74.2,0.0
23.875,79.8,0.01
19.47,69.2,0.0
22.53,67.4,0.005
22.595,59.2,0.0
23.875,79.8,0.01
23.215,71.7,0.0
23.345,67.6,0.0
15.12,78.8,0.0
20.55333333333333,75.46666666666667,0.0
17.44,61.6,0.0
20.599999999999998,80.13333333333334,0.0033333333333333335
19.96,79.33333333333333,0.0
21.85,78.4,0.01
22.56,77.7,0.0
-15.85,60.25,0.0
18.5,68.6,0.0
20.990000000000002,93.3,0.0
23.34,72.9,0.005
23.565,80.1,0.0
19.69,48.0,0.0
23.405,61.6,0.0
23.31,79.4,0.0
14.94,89.9,0.0
23.095,69.9,0.0
23.34,72.9,0.005
22.44,65.6,0.0
16.935,75.1,0.0
22.435,69.7,0.0
14.69,62.8,0.0
22.435,69.7,0.005
22.13,63.8,0.0
22.345,70.4,0.0
21.94,71.0,0.0
-16.6425,65.2,0.0
21.45,67.2,0.0025
16.06,91.7,0.0
17.22,86.6,0.0
-52.94,56.7,0.0
16.72,93.4,0.0
20.845,71.5,0.0
20.12,71.2,0.0
17.0,79.0,0.0
24.155,83.1,0.0
23.22,79.5,0.0
21.395000000000003,61.7,0.0
17.53,98.6,0.0
22.285,87.1,0.005
17.53,98.6,0.005
21.603333333333335,76.86666666666666,0.0
21.59,68.3,0.005
19.58,77.1,0.0025
24.155,83.1,0.005
18.75,79.2,0.005
18.73,65.56666666666666,0.0
23.435,90.5,0.0
15.5,84.3,0.0
21.56,44.6,0.0
23.03,59.4,0.0
20.955,74.8,0.0
15.62,89.1,0.0
23.095,76.1,0.0
-29.939999999999998,61.56666666666666,0.0
19.06,66.1,0.0
-52.69,79.6,0.0
20.28,66.93333333333334,0.0016666666666666668
22.63,54.3,0.0
22.0,67.8,0.0
16.69,82.4,0.0
22.125,58.2,0.0
23.785,99.9,0.0
19.6,60.8,0.0
22.0,70.7,0.0
24.095,55.3,0.0
24.125,63.6,0.0
17.31,74.5,0.0
23.405,56.8,0.0
23.875,71.3,0.0
22.345,73.5,0.0
15.38,56.9,0.0
14.81,92.9,0.0
18.666666666666668,76.60000000000001,0.0
23.375,62.8,0.0
19.314999999999998,69.3,0.0
20.03,73.1,0.0
23.345,64.9,0.0
23.7025,77.30000000000001,0.0
16.97,77.0,0.0
23.905,94.3,0.0
21.314,77.7,0.0
22.0775,83.65,0.005
23.75,80.5,0.0
14.25,95.7,0.0
23.47,83.0,0.005
22.375,64.2,0.0
20.79,94.39999999999999,0.0033333333333333335
23.905,94.3,0.005
22.439999999999998,65.5,0.0
15.12,71.7,0.0
18.375,78.9,0.005
23.47,83.0,0.01
20.03,73.1,0.005
15.88,91.6,0.0
21.18,43.2,0.0
19.323333333333334,55.4,0.0
15.62,84.9,0.0
20.035,80.65,0.0
14.62,98.2,0.0
16.62,82.0,0.0
15.44,86.5,0.0
22.765,77.30000000000001,0.0
14.56,96.2,0.0
17.03,74.0,0.0
20.0,91.2,0.0
23.345,83.7,0.0
22.88,86.1,0.0
-52.875,53.2,0.0
20.22,70.7,0.0
20.22,50.5,0.0
23.405,74.5,0.0
19.643333333333334,76.63333333333334,0.0
21.5,73.0,0.0
17.155,78.1,0.005
23.155,75.0,0.0
23.965,91.7,0.0
16.5,77.7,0.0
22.535,77.4,0.0
-17.25,69.4,0.0
14.94,74.6,0.0
21.66,86.1,0.0
22.905,64.0,0.0
17.155,78.1,0.005
20.939999999999998,99.4,0.0
20.560000000000002,71.5,0.0
22.03,78.6,0.0
19.715,74.3,0.0
19.69,74.7,0.0
22.125,67.5,0.0
23.405,71.0,0.0
18.155,93.4,0.0
18.310000000000002,99.9,0.005
18.565,75.5,0.0
14.88,85.6,0.0
21.75,87.0,0.0
23.345,51.0,0.0
18.905,62.5,0.0
23.845,79.1,0.0
17.0,75.4,0.0
17.13,87.2,0.0
22.535,79.4,0.0
22.405,77.8,0.0
23.935000000000002,58.6,0.0
21.16,78.9,0.005
23.595,60.4,0.0
19.28,65.85,0.0
22.61,65.8,0.0
14.88,81.1,0.0
20.81,66.6,0.0
14.94,76.4,0.0
14.94,75.9,0.0
21.689999999999998,82.2,0.0
15.0,79.7,0.0
23.22,67.7,0.0
22.095,56.9,0.0
22.63,63.6,0.0
17.81,86.3,0.0
22.125,56.6,0.005
21.94,73.6,0.0
17.88,65.0,0.0
18.81,77.0,0.0
18.4675,73.55000000000001,0.0
18.44,71.5,0.0
23.435,68.6,0.0
18.155,99.9,0.0
22.83,64.55,0.0
18.125,99.9,0.005
22.189999999999998,72.3,0.0
20.69,76.8,0.0
21.810000000000002,83.5,0.0
22.125,63.4,0.0
20.0,86.0,0.0
16.69,92.5,0.0
21.72,54.6,0.0
15.62,62.4,0.0
20.791666666666668,66.86666666666667,0.0
22.97,70.5,0.0
20.28,44.4,0.0
22.905,61.2,0.005
19.560000000000002,76.7,0.0
14.5,64.4,0.0
17.345,87.3,0.0
18.31,92.6,0.0
22.41,55.3,0.0
20.345,40.6,0.0
15.19,79.6,0.0
22.94,66.8,0.0
17.03,73.5,0.0
15.06,72.5,0.0
21.94,65.5,0.0
20.405,82.9,0.0
21.245,77.75,0.0025
18.314999999999998,64.1,0.0
22.595,43.3,0.0
17.41,99.3,0.0
20.939999999999998,64.8,0.005
23.09,69.1,0.0
22.5,82.2,0.0
22.4825,58.3,0.0
20.66,63.2,0.0
17.19,85.2,0.005
16.75,95.2,0.0
16.0,91.3,0.0
15.88,66.5,0.0
23.7175,61.55,0.0
24.13,71.9,0.0
21.56,43.6,0.005
22.9075,75.25,0.0
22.75,71.3,0.0
20.185000000000002,86.8,0.0
23.84,73.0,0.0
22.595,58.6,0.0
20.79,68.19999999999999,0.0025
23.905,77.8,0.0
23.215,74.3,0.0
20.563333333333333,69.86666666666666,0.0
19.0,76.0,0.0
20.845,68.6,0.005
18.81,57.2,0.0
19.87333333333333,78.43333333333334,0.0
15.38,86.7,0.0
22.56,76.7,0.0
-9.204,57.739999999999995,0.0
18.53,68.2,0.0
19.72,45.7,0.0
23.435,57.1,0.0
23.565,78.9,0.0
14.94,90.5,0.0
23.28,78.8,0.0
15.0,92.8,0.0
22.89,70.8,0.0
16.935,67.4,0.0
22.435,65.6,0.0
22.13,57.2,0.0
22.345,70.85,0.0
21.94,69.3,0.0
-16.6425,62.3,0.0
20.5,62.8,0.0
16.06,90.2,0.0
17.22,85.6,0.0
-52.94,54.0,0.0
17.735,83.19999999999999,0.0
18.81,67.8,0.0
18.285,80.2,0.0
22.47,69.6,0.0
17.53,96.4,0.0
24.155,80.7,0.0
23.22,77.3,0.0
23.03,76.6,0.0
21.94,67.6,0.0
21.655,80.8,0.0
15.62,89.4,0.0
23.435,87.5,0.0
22.295,48.45,0.0
15.5,84.0,0.0
18.285,80.2,0.005
21.189999999999998,76.2,0.005
20.62333333333333,78.03333333333335,0.0
-52.72,49.7,0.0
15.56,78.0,0.0
-52.655,69.2,0.0
-52.72,83.0,0.0
21.185000000000002,76.7,0.005
22.25,87.6,0.0
22.47,54.7,0.0
22.595,52.5,0.0
20.12,75.6,0.005
21.97,64.8,0.0
17.88,67.5,0.0
17.81,85.5,0.0
18.28,69.4,0.005
15.0,49.5,0.0
23.785,99.9,0.0
21.655,70.8,0.005
24.095,56.2,0.0
19.6,57.7,0.0
21.97,70.1,0.0
24.125,61.3,0.0
23.405,55.6,0.0
22.595,52.5,0.0
17.38,70.7,0.0
15.38,53.7,0.0
23.875,71.9,0.0
22.345,73.5,0.0
17.186666666666667,81.43333333333334,0.0
23.375,62.4,0.0
20.03,71.5,0.0
23.345,62.0,0.0
20.311666666666667,65.2,0.0
24.155,93.1,0.0
16.97,72.4,0.0
23.0325,84.75,0.0
24.095,69.1,0.0
21.034,80.75999999999999,0.0
23.47,81.4,0.0
22.375,61.5,0.0
14.12,94.1,0.0
22.439999999999998,56.0,0.0
17.8275,70.075,0.0
20.875,86.0,0.0
17.94,58.9,0.0
17.81,60.9,0.0
19.31,74.2,0.0
21.18,43.5,0.0
21.265,36.7,0.0
15.38,89.1,0.0
21.6,81.6,0.0
15.44,90.2,0.0
14.62,98.4,0.0
17.185,65.8,0.0
22.765,74.7,0.0
20.0,62.3,0.0
23.310000000000002,83.0,0.0
23.0,89.7,0.0
22.88,85.1,0.0
22.5325,91.45,0.005
19.815,71.5,0.0
16.69,91.9,0.0
15.5,55.2,0.0
-52.875,52.7,0.0
20.22,72.7,0.0
20.22,42.9,0.0
21.3,72.76666666666667,0.0033333333333333335
18.75,84.2,0.0
17.155,74.7,0.0
19.53,59.5,0.0
23.155,76.3,0.0
23.935,91.5,0.0
22.5,62.8,0.0
-52.81,75.7,0.0
16.81,94.4,0.0
18.22,70.1,0.0
-52.72,62.3,0.0
20.185000000000002,77.7,0.0
14.94,65.5,0.0
15.12,69.8,0.0
22.875,59.9,0.0
19.19,70.2,0.0
18.310000000000002,99.9,0.0
19.69,77.8,0.0
22.03,72.8,0.0
20.92,69.6,0.0
21.853333333333335,70.89999999999999,0.0
14.88,84.9,0.0
18.55,74.85,0.0
21.75,88.8,0.0
16.97,66.3,0.0
23.345,49.8,0.0
18.905,59.2,0.0
23.185,59.8,0.0
23.845,76.3,0.0
17.22,69.5,0.0
17.0,70.4,0.0
22.405,78.2,0.0
22.535,78.4,0.0
23.125,65.5,0.0025
22.125,99.9,0.0
18.81,57.4,0.0
23.595,58.1,0.0
19.295,64.65,0.0
22.03,64.7,0.0
20.81,67.0,0.0
14.94,75.8,0.0
14.94,74.1,0.0
20.97,54.3,0.0
20.514,71.03999999999999,0.0
23.22,64.2,0.0
22.66,62.4,0.0
21.905,73.9,0.0
21.16,99.9,0.0
22.125,51.8,0.0
18.81,76.1,0.0
18.4525,73.15,0.0
17.56,99.9,0.0
17.53,75.4,0.0
23.405,67.8,0.0
18.155,98.4,0.0
23.595,60.0,0.0
20.69,78.0,0.0
22.189999999999998,71.0,0.0
21.810000000000002,81.0,0.0
22.125,60.2,0.0
22.125,99.9,0.005
16.78,71.0,0.0
20.285,84.9,0.0
20.0,88.0,0.0
15.62,60.2,0.0
16.69,91.6,0.0
15.44,65.5,0.0
23.0,70.4,0.0
22.4375,55.75,0.0
21.625,53.300000000000004,0.0
22.905,59.5,0.0
19.560000000000002,69.0,0.0
14.5,62.4,0.0
18.095,78.9,0.0
14.56,49.0,0.0
22.439999999999998,54.4,0.0
20.345,39.2,0.0
20.939999999999998,64.1,0.0
20.356666666666666,69.53333333333333,0.0
19.606666666666666,71.36666666666667,0.0
20.95,56.23333333333334,0.0
17.41,98.4,0.0
23.09,66.1,0.0
22.5,81.4,0.0
22.465,59.6,0.0
22.535,54.0,0.0
16.75,78.5,0.0
20.66,58.2,0.0
16.935,59.2,0.0
16.646666666666665,71.06666666666666,0.0
24.06,62.5,0.0
23.375,54.8,0.0
24.13,69.6,0.0
24.06,60.7,0.005
24.13,70.2,0.005
17.19,84.1,0.0
23.25,79.8,0.0
24.06,60.7,0.005
20.185000000000002,84.3,0.0
24.06,60.7,0.005
23.84,70.0,0.0
22.595,59.3,0.0
23.875,75.9,0.0
21.038,74.42,0.0
15.38,89.6,0.0
23.285,64.7,0.0
19.0,75.3,0.0
21.32,74.7,0.0
17.38,58.3,0.0
15.12,90.2,0.0
22.25,71.5,0.0
15.38,84.2,0.0
19.06,61.2,0.0
22.56,74.6,0.0
-52.78,65.0,0.0
21.08,50.1,0.0
18.5,69.7,0.0
19.69,45.5,0.0
23.485,68.35,0.0
23.31,77.5,0.0
14.94,89.1,0.0
22.405,72.7,0.0
23.34,68.7,0.0
18.75,65.9,0.0
18.68,66.3,0.0
22.435,64.0,0.0
22.13,51.9,0.0
22.405,69.7,0.0
21.560000000000002,65.7,0.0
21.94,64.4,0.0
-52.905,51.6,0.0
20.060000000000002,64.2,0.0
16.06,88.9,0.0
17.19,86.3,0.0
-52.94,52.5,0.0
20.09,72.4,0.0
22.47,64.1,0.0
24.155,79.3,0.0
23.22,75.8,0.0
17.53,93.8,0.0
23.060000000000002,75.2,0.0
18.003333333333334,89.26666666666667,0.0
21.94,60.1,0.0
18.28,60.4,0.0
19.0,56.5,0.0
23.435,82.4,0.0
21.53,39.1,0.0
23.03,56.2,0.0
15.559999999999999,81.75,0.0
18.81,75.8,0.0
19.916666666666668,74.46666666666665,0.0
-14.7975,61.849999999999994,0.0
-52.655,70.8,0.0
-52.69,81.3,0.0
15.62,75.2,0.0
22.285,86.8,0.0
21.415000000000003,64.73333333333333,0.0016666666666666668
21.97,66.8,0.0
15.38,48.1,0.0
18.81,56.5,0.0
23.785,99.9,0.0
24.095,68.4,0.005
19.6,56.7,0.0
24.095,55.4,0.0
21.97,68.7,0.0
24.125,56.8,0.0
24.095,55.4,0.005
24.125,56.8,0.005
23.375,54.3,0.0
17.31,67.6,0.0
24.095,68.4,0.005
20.895,74.8,0.0
22.63,49.0,0.0
23.875,67.8,0.0
23.22,65.6,0.0025
24.125,56.8,0.005
14.81,90.8,0.0
15.38,50.0,0.0
23.375,59.9,0.0
19.314999999999998,73.0,0.0
21.655,59.96666666666666,0.0
24.125,93.0,0.0
22.405,68.2,0.005
23.905,92.4,0.0
22.16,72.5,0.0
17.81,63.9,0.0
18.155,97.9,0.005
23.47,81.4,0.0
22.375,59.5,0.0
22.439999999999998,54.2,0.0
19.5,61.5,0.0
16.965,79.35,0.0
20.875,85.1,0.0
18.34,65.6,0.005
22.560000000000002,51.2,0.0
15.88,87.2,0.0
15.38,89.1,0.0
21.18,42.0,0.0
21.265,34.7,0.0
15.62,80.7,0.0
20.035,77.4,0.0
17.459999999999997,76.76666666666667,0.0033333333333333335
14.69,98.2,0.0
17.185,62.9,0.0
22.155,65.1,0.0
23.345,73.0,0.0
20.0,61.1,0.0
21.22,85.5,0.0
14.5,96.6,0.0
16.959999999999997,78.89999999999999,0.0033333333333333335
23.0,86.5,0.0
17.94,59.3,0.0
19.815,70.2,0.0
20.185000000000002,72.1,0.005
16.69,91.0,0.0
15.5,58.8,0.0
-52.875,55.8,0.0
20.22,45.1,0.0
20.09,72.7,0.0
21.853333333333335,71.56666666666666,0.0
23.0,86.5,0.005
21.4975,69.3,0.0
23.155,70.2,0.0
23.965,90.8,0.0
16.5,76.6,0.0
22.5,60.7,0.0
20.185000000000002,72.1,0.005
16.81,89.4,0.0
-52.81,67.4,0.0
17.75,80.26666666666667,0.0
22.564999999999998,73.4,0.005
-52.72,59.7,0.005
22.939999999999998,59.4,0.0
22.03,70.9,0.0
19.7025,76.80000000000001,0.0
22.125,62.7,0.0
23.405,69.2,0.0
21.130000000000003,75.5,0.005
20.315,71.5,0.0
23.875,74.9,0.01
20.523333333333337,59.06666666666666,0.0
18.905,59.7,0.0
23.845,77.8,0.0
16.965,67.0,0.0
22.285,71.0,0.0
22.405,79.9,0.0
17.0475,75.8,0.0025
21.16,75.5,0.0
21.69,71.1,0.0
22.535,77.1,0.0
23.935000000000002,54.7,0.0
23.935000000000002,54.7,0.01
23.595,57.4,0.0
18.6075,81.1,0.0
19.5,54.6,0.0
19.0,59.8,0.0
22.03,65.7,0.0
20.916666666666668,63.53333333333334,0.006666666666666667
20.81,66.3,0.0
21.689999999999998,84.5,0.0
22.095,51.6,0.0
22.9075,61.15,0.0
21.94,78.1,0.0
22.125,49.7,0.0
18.81,73.3,0.0
17.345,89.0,0.0
19.59,54.3,0.0
23.435,60.9,0.0
20.69,77.5,0.0
23.595,56.3,0.0
22.189999999999998,68.6,0.0
22.125,58.7,0.0
